year,bill_item_id,summary,dr_label,pdf_filename,pdf_url,pdf_url_embedded,pdf_resolve_status,first_reading,second_reading,presented_by,passed_at,source_tree_node_id,seed_url,ajax_url
2016,0_0,D.R.  5/2016 - Advocates Ordinance (Sabah) (Amendment) Bill 2016 (Passed),D.R.  5/2016,D.R. 5_2016(eng).pdf,https://www.parlimen.gov.my/files/billindex/pdf/2016/D.R.%205_2016%28eng%29.pdf,,,06/04/2016,17/10/2016,YB Dato&#039; Sri Azalina binti Dato&#039; Othman Said - Menteri Di Jabatan Perdana Menteri,18/10/2016,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2016,0_1,D.R. 1/2016 - Gas Supply (Amendment) Bill 2016 (Passed),D.R. 1/2016,D.R 1-2016(eng).pdf,https://www.parlimen.gov.my/files/billindex/pdf/2016/D.R%201-2016%28eng%29.pdf,,,17/03/2016,19/05/2016,YB Dato&#039; Seri Abdul Wahid bin Omar -  Menteri di Jabatan Perdana Menteri,23/05/2016,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2016,0_2,D.R. 10/2016 - Road Transport (Amendment) Bill 2016 (Passed),D.R. 10/2016,D.R. 10_2016 (BI).pdf,https://www.parlimen.gov.my/files/billindex/pdf/2016/D.R.%2010_2016%20%28BI%29.pdf,,,23/05/2016,26/05/2016,YB Datuk Ab Aziz Bin Kaprawi - Timb Menteri Pengangkutan,26/05/2016,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2016,0_3,D.R. 11/2016 - Civil Defence (Amendment) Bill 2016 (Passed),D.R. 11/2016,D.R. 11_2016 (BI).pdf,https://www.parlimen.gov.my/files/billindex/pdf/2016/D.R.%2011_2016%20%28BI%29.pdf,,,23/05/2016,26/05/2016,YB Dato` Seri Dr Shahidan Bin Kasim - Menteri di JPM,26/05/2016,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2016,0_4,D.R. 12/2016 - Asian Infrastructure Investment Bank Bill 2016 (Passed),D.R. 12/2016,D.R. 12_2016 (BI).pdf,https://www.parlimen.gov.my/files/billindex/pdf/2016/D.R.%2012_2016%20%28BI%29.pdf,,,17/10/2016,18/10/2016,YB Datuk Johari  bin Abdul Ghani - Menteri Kewangan 2,19/10/2016,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2016,0_5,D.R. 13/2016 - Courts (Modes of Commencement of Civil Actions) Bill 2016 (Passed),D.R. 13/2016,D.R. 13_2016 (BI).pdf,https://www.parlimen.gov.my/files/billindex/pdf/2016/D.R.%2013_2016%20%28BI%29.pdf,,,17/10/2016,30/03/2017,YB Dato&#039; Razali bin Ibrahim - Timbalan Menteri Di Jabatan Perdana Menteri,30/03/2017,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2016,0_7,D.R. 15/2016 - Births and Deaths Registration (Amendment) Bill 2016 (Passed),D.R. 15/2016,D.R. 15_2016 (eng).pdf,https://www.parlimen.gov.my/files/billindex/pdf/2016/D.R.%2015_2016%20%28eng%29.pdf,,,25/10/2016,23/11/2016,YB Datuk Nur Jazlan bin Tan Sri Mohamed -  Timbalan Menteri Dalam Negeri,23/11/2016,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2016,0_8,D.R. 16/2016 - Administration of Islamic Law (Federal Territories) (Amendment) Bill 2016 (Passed),D.R. 16/2016,D.R. 16_2016 (BI).pdf,https://www.parlimen.gov.my/files/billindex/pdf/2016/D.R.%2016_2016%20%28BI%29.pdf,,,17/10/2016,23/11/2016,YB Mejar Jeneral Dato&#039; Seri Jamil Khir bin Baharom (B) - Menteri Di Jabatan Perdana Menteri,23/11/2016,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2016,0_9,D.R. 17/2016 - Supply Bill 2017 (Passed),D.R. 17/2016,D.R. 17_2016 (eng).pdf,https://www.parlimen.gov.my/files/billindex/pdf/2016/D.R.%2017_2016%20%28eng%29.pdf,,,17/10/2016,21/10/2016,YAB Dato&#039; Sri Mohd Najib bin Tun Razak - Menteri Kewangan | YB Dato&#039; Johari  bin Abdul Ghani - Menteri Kewangan 2,22/11/2016,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2016,0_10,D.R. 18/2016 - Finance Bill 2016 (Passed),D.R. 18/2016,D.R. 18_2016 (eng).pdf,https://www.parlimen.gov.my/files/billindex/pdf/2016/D.R.%2018_2016%20%28eng%29.pdf,,,25/10/2016,23/11/2016,YB Dato&#039; Othman Aziz -Timb Menteri Kewangan 1 | YB Dato&#039; Othman Aziz -Timb Menteri Kewangan I1,23/11/2016,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
