year,bill_item_id,summary,dr_label,pdf_filename,pdf_url,pdf_url_embedded,pdf_resolve_status,first_reading,second_reading,presented_by,passed_at,source_tree_node_id,seed_url,ajax_url
2001,0_0,D.R 1/2001 - Gas Supply (Amendment) Bill 2001 (Passed),D.R 1/2001,Bill DR 1.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2001/Bill%20DR%201.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2001,0_1,D.R 10/2001 - Customs (Amendment) Bill 2001 (Passed),D.R 10/2001,Bill DR 10.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2001/Bill%20DR%2010.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2001,0_2,D.R 11/2001 - Sales Tax (Amendment) Bill 2001 (Passed),D.R 11/2001,Bill DR 11.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2001/Bill%20DR%2011.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2001,0_3,D.R 12/2001 - Service Tax (Amendment) Bill 2001 (Passed),D.R 12/2001,Bill DR 12.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2001/Bill%20DR%2012.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2001,0_4,D.R 13/2001 - Excise (Amendment) Bill 2001 (Passed),D.R 13/2001,Bill DR 13.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2001/Bill%20DR%2013.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2001,0_5,D.R 14/2001 - Free Zones (Amendment) Bill 2001 (Passed),D.R 14/2001,Bill DR 14.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2001/Bill%20DR%2014.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2001,0_6,D.R 15/2001 - Anti-Money Laundering Bill 2001 (Passed),D.R 15/2001,Bill DR 15.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2001/Bill%20DR%2015.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2001,0_7,D.R 16/2001 - Registration of Businesses (Amendment) Bill 2001 (Passed),D.R 16/2001,Bill DR 16.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2001/Bill%20DR%2016.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2001,0_8,D.R 17/2001 - Companies (Amendment) (No. 2) Bill 2001 (Passed),D.R 17/2001,Bill DR 17.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2001/Bill%20DR%2017.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2001,0_9,D.R 18/2001 - Employees Provident Fund (Amendment) Bill 2001 (Passed),D.R 18/2001,Bill DR 18.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2001/Bill%20DR%2018.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
