year,bill_item_id,summary,dr_label,pdf_filename,pdf_url,pdf_url_embedded,pdf_resolve_status,first_reading,second_reading,presented_by,passed_at,source_tree_node_id,seed_url,ajax_url
2022,0_0,D.R 1/2022 - National Forestry (Amendment) Bill 2022 (Passed),D.R 1/2022,DR 1_2022 - eng.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2022/DR%201_2022%20-%20eng.pdf,,,03/03/2022,18/07/2022,YB Datuk Seri Takiyuddin bin Hassan - Menteri Tenaga dan Sumber Asli,18/07/2022,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2022,0_1,D.R 2/2022 - Poisons (Amendment) Bill 2022 (Passed),D.R 2/2022,DR 2_2022 - eng.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2022/DR%202_2022%20-%20eng.pdf,,,14/03/2022,21/07/2022,YB Tuan Khairy Jamaluddin Abu Bakar &ndash; Menteri Kesihatan,21/07/2022,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2022,0_2,D.R 3/2022 - East Coast Economic Region Development Council (Amendment) Bill 2022 (Passed),D.R 3/2022,DR 3_2022 - BI.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2022/DR%203_2022%20-%20BI.pdf,,,22/03/2022,19/07/2022,YB Dato&#039; Eddin Syazlee bin Shith - Timbalan Menteri di JPM (Ekonomi),19/07/2022,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2022,0_3,D.R 4/2022 - Supplementary Supply (2021) Bill 2022 (Passed),D.R 4/2022,DR 4_2022- eng.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2022/DR%204_2022-%20eng.pdf,,,17/03/2022,22/03/2022,YB Dato&#039; Indera Mohd Shahar bin Abdullah - Timbalan Menteri Kewangan I,22/03/2022,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2022,0_4,D.R 5/2022 - Labuan Companies (Amendment) Bill 2022 (Passed),D.R 5/2022,DR 5_2022- eng.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2022/DR%205_2022-%20eng.pdf,,,17/03/2022,24/03/2022,YB Tuan Haji Yamani Hafez bin Musa &ndash; Timbalan Menteri Kewangan II,24/03/2022,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2022,0_5,D.R 6/2022 - Labuan Financial Services and Securities (Amendment) Bill 2022 (Passed),D.R 6/2022,DR 6_2022 - eng.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2022/DR%206_2022%20-%20eng.pdf,,,17/03/2022,24/03/2022,YB Tuan Haji Yamani Hafez bin Musa &ndash; Timbalan Menteri Kewangan II,24/03/2022,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2022,0_6,D.R 7/2022 - Labuan Islamic Financial Services and Securities (Amendment) Bill 2022 (Passed),D.R 7/2022,DR 7_2022 - eng.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2022/DR%207_2022%20-%20eng.pdf,,,17/03/2022,24/03/2022,YB Tuan Haji Yamani Hafez bin Musa &ndash; Timbalan Menteri Kewangan II,24/03/2022,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2022,0_7,D.R 8/2022 - Control of Padi and Rice (Amendment) Bill 2022 (Passed),D.R 8/2022,DR 8_2022 - BI.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2022/DR%208_2022%20-%20BI.pdf,,,21/03/2022,19/07/2022,YB Datuk Seri Dr. Ronald Kiandee &ndash; Menteri Pertanian dan Industri Makanan,19/07/2022,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2022,0_8,D.R 9/2022 - Constitution (Amendment) Bill 2022 (Passed),D.R 9/2022,DR 9_2022 - BI.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2022/DR%209_2022%20-%20BI.pdf,,,21/03/2022,24/03/2022,YB Tuan Haji Yamani Hafez bin Musa &ndash; Timbalan Menteri Kewangan II,24/03/2022,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2022,0_9,D.R.10/2022 - Employees&#039; Social Security (Amendment) Bill 2022 (Passed),D.R.10/2022,DR 10_2022 - BI.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2022/DR%2010_2022%20-%20BI.pdf,,,24/03/2022,21/07/2022,YB Datuk Seri Saravanan A/L Murugan &amp;ndash; Menteri Sumber Manusia,21/07/2022,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
