year,bill_item_id,summary,dr_label,pdf_filename,pdf_url,pdf_url_embedded,pdf_resolve_status,first_reading,second_reading,presented_by,passed_at,source_tree_node_id,seed_url,ajax_url
1990,0_0,D.R.01/1990 - Supplementary Supply (1989) Bill 1990 (Passed),D.R.01/1990,DR011990E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1990/DR011990E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1990,0_1,D.R.02/1990 - Pertubuhan Berita Nasional Malaysia (Amendment) Bill 1990  (Passed),D.R.02/1990,DR021990E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1990/DR021990E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1990,0_2,D.R.03/1990 - Seri Pahlawan Gagah Perkasa (Remembrance Allowance) Bill 1990 (Passed),D.R.03/1990,DR031990E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1990/DR031990E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1990,0_3,D.R.04/1990 - Medicines (Advertisement and Sale) (Amendment) Bill 1990 (Passed),D.R.04/1990,DR041990E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1990/DR041990E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1990,0_4,D.R.05/1990 - Control of Supplies (Amendment) Bill 1990 (Passed),D.R.05/1990,DR051990E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1990/DR051990E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1990,0_5,D.R.06/1990 - Goods Vehicle Levy (Amendment) Bill 1990 (Passed),D.R.06/1990,DR061990E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1990/DR061990E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1990,0_6,D.R.07/1990 - Dangerous Drugs (Special Preventive Measures) (Amendment) Bill 1990 (Passed),D.R.07/1990,DR071990E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1990/DR071990E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1990,0_7,D.R.08/1990 - Elections (Amendment) Bill 1990 (Passed),D.R.08/1990,DR081990E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1990/DR081990E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1990,0_8,D.R.09/1990 - Election Offences (Amendment) Bill 1990 (Passed),D.R.09/1990,DR091990E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1990/DR091990E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1990,0_9,D.R.10/1990 - Federal Constitution (Amendment) Bill 1990 (Passed),D.R.10/1990,DR101990E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1990/DR101990E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
