year,bill_item_id,summary,dr_label,pdf_filename,pdf_url,pdf_url_embedded,pdf_resolve_status,first_reading,second_reading,presented_by,passed_at,source_tree_node_id,seed_url,ajax_url
2013,0_1,D.R.11/2013 - Security Offences (Special Measures) (Amendment) Bill 2013 (Passed),D.R.11/2013,DR 11_2013 EN.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2013/DR%2011_2013%20EN.pdf,,,25/09/2013,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2013,0_4,D.R.14/2013 - Prison (Amendment) Bill 2013 (Passed),D.R.14/2013,DR 14_2013 EN.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2013/DR%2014_2013%20EN.pdf,,,25/09/2013,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2013,0_9,D.R.19/2013 - Fees (Department of Museums Malaysia) (Validation) Bill 2013 (Passed),D.R.19/2013,DR 19_2013 EN.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2013/DR%2019_2013%20EN.pdf,,,,,"Y.B. Dato' Dr. James Dawos Mamit, Deputy Minister of Natural Resources and Environment | ",04/12/2013,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2013,0_10,D.R.20/2013 - Dangerous Drugs (Amendment) Bill 2013 (Passed),D.R.20/2013,DR 20_2013 EN.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2013/DR%2020_2013%20EN.pdf,,,02/10/2013,04/12/2013,"Y.B. Dato' Seri Dr. Hilmi bin Yahya, Deputy Health Minister | ",04/12/2013,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2013,0_11,D.R.21/2013 - Supply Bill 2014 (Passed),D.R.21/2013,DR 21_2013 EN.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2013/DR%2021_2013%20EN.pdf,,,21/10/2013,25/10/2013,"Y.A.B. Dato' Sri Mohd Najib bin Tun Abdul Razak, Prime Minister and Finance Minister | ",03/12/2013,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2013,0_12,D.R.22/2013 - Finance (No.2) Bill 2013 (Passed),D.R.22/2013,DR 22_2013 EN.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2013/DR%2022_2013%20EN.pdf,,,,,"Y.B. Datuk Haji Ahmad bin Haji Maslan, Deputy Finance Minister | ",04/12/2013,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2013,0_15,D.R.5/2013 - Legal Profession (Amendment) Act 2012 (Amendment) Bill 2013 (Passed),D.R.5/2013,DR 5_2013 EN.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2013/DR%205_2013%20EN.pdf,,,23/09/2013,23/09/2013,"Y.B. Puan Hajah Nancy binti Haji Shukri, Minister in The Prime Minister's Department | ",24/09/2013,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2013,0_16,D.R.6/2013 - Legal Profession (Amendment) Bill 2013 (Passed),D.R.6/2013,DR 6_2013 EN.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2013/DR%206_2013%20EN.pdf,,,23/09/2013,24/09/2013,"Y.B. Puan Hajah Nancy binti Haji Shukri, Minister in The Prime Minister's Department | ",24/09/2013,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2013,0_19,D.R.9/2013 - Penal Code (Amendment) Bill 2013 (Passed),D.R.9/2013,DR 9_2013 EN.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2013/DR%209_2013%20EN.pdf,,,25/09/2013,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
