year,bill_item_id,summary,dr_label,pdf_filename,pdf_url,pdf_url_embedded,pdf_resolve_status,first_reading,second_reading,presented_by,passed_at,source_tree_node_id,seed_url,ajax_url
2002,0_0,D.R.07/2002 - Election Offences (Amendment) Bill 2002 (Passed),D.R.07/2002,DR072002E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2002/DR072002E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2002,0_1,D.R.29/2002 - Supplementary Supply Bill 2002 (Passed),D.R.29/2002,BILL-DR-29.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2002/BILL-DR-29.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2002,0_2,D.R.30/2002 - Supply Bill 2003 (Passed),D.R.30/2002,BILL-DR-30.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2002/BILL-DR-30.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2002,0_3,D.R.31/2002 - Majlis Amanah Rakyat (Amendment) Bill 2002 (Passed),D.R.31/2002,BILL-DR-31.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2002/BILL-DR-31.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2002,0_4,D.R.32/2002 - Labuan Trust Companies (Amendment) Bill 2002 (Passed),D.R.32/2002,BILL-DR-32.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2002/BILL-DR-32.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
2002,0_5,D.R.33/2002 - Finance (No. 2) Bill 2002 (Passed),D.R.33/2002,BILL-DR-33.pdf,https://www.parlimen.gov.my/files/billindex/pdf/2002/BILL-DR-33.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
