year,bill_item_id,summary,dr_label,pdf_filename,pdf_url,pdf_url_embedded,pdf_resolve_status,first_reading,second_reading,presented_by,passed_at,source_tree_node_id,seed_url,ajax_url
1995,0_0,D.R.01/1995 - Supplementary Supply (1994 and 1995) Bill 1995 (Passed),D.R.01/1995,DR011995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR011995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_1,D.R.02/1995 - Federal Constitution (Amendment) Bill 1995 (Passed),D.R.02/1995,DR021995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR021995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_2,D.R.03/1995 - Administration of Islamic Law (Federal Territories) (Amendment) Bill 1995 (Passed),D.R.03/1995,DR031995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR031995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_3,D.R.04/1995 - Customs (Amendment) Bill 1995 (Passed),D.R.04/1995,DR041995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR041995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_4,D.R.05/1995 - Service Tax (Amendment) Bill 1995 (Passed),D.R.05/1995,DR051995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR051995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_5,D.R.06/1995 - Excise (Amendment) Bill 1995 (Passed),D.R.06/1995,DR061995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR061995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_6,D.R.07/1995 - Free Zones (Amendment) Bill 1995 (Passed),D.R.07/1995,DR071995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR071995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_7,D.R.08/1995 - Supplementary Supply (1995) Bill 1995 (Passed),D.R.08/1995,DR081995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR081995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_8,D.R.09/1995 - Co-operative Societies (Amendment) Bill 1995 (Passed),D.R.09/1995,DR091995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR091995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_9,D.R.10/1995 - Small and Medium Industries Development Corporation Bill 1995 (Passed),D.R.10/1995,DR101995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR101995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_10,D.R.11/1995 - Control of Rent (Amendment) Bill 1995 (Passed),D.R.11/1995,DR111995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR111995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
1995,0_11,D.R.12/1995 - Perbadanan Putrajaya Bill 1995 (Passed),D.R.12/1995,DR121995E.pdf,https://www.parlimen.gov.my/files/billindex/pdf/1995/DR121995E.pdf,,,,,,,0_0,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr,https://www.parlimen.gov.my/bills-dewan-rakyat.html?arkib=yes&lang=en&uweb=dr&ajx=1&uid=1775833574394&id=0_0
